"SportName","Gender","PSAL.Program.Name","Season","League","Cost","Enrollment","Borough","DBN","PSAL.Code"
"SOCCER BOYS MULTIPLE PATHWAYS LEAGUE","Boys","Lower East Side Prep","S","MPL",7276.07,557,"Manhattan","01M515","01854"
"TABLE TENNIS COED MULTIPLE PATHWAYS LEAGUE","Coed","Lower East Side Prep","W","MPL",6094.63,557,"Manhattan","01M515","01854"
"BASEBALL BOYS JR. VARSITY","Boys","Manhattan Center for Science & Math","S","PSAL",5522.5,1625,"Manhattan","04M435","04504"
"BASEBALL BOYS VARSITY","Boys","Manhattan Center for Science & Math","S","PSAL",12672.16,1625,"Manhattan","04M435","04504"
"BASKETBALL BOYS JR. VARSITY","Boys","Manhattan Center for Science & Math","W","PSAL",8662.79,1625,"Manhattan","04M435","04504"
"BASKETBALL BOYS VARSITY","Boys","Manhattan Center for Science & Math","W","PSAL",14011.52,1625,"Manhattan","04M435","04504"
"BASKETBALL GIRLS JR. VARSITY","Girls","Manhattan Center for Science & Math","W","PSAL",8768.04,1625,"Manhattan","04M435","04504"
"BASKETBALL GIRLS VARSITY","Girls","Manhattan Center for Science & Math","W","PSAL",14033.29,1625,"Manhattan","04M435","04504"
"BOWLING BOYS VARSITY","Boys","Manhattan Center for Science & Math","F","PSAL",5697.4,1625,"Manhattan","04M435","04504"
"BOWLING GIRLS VARSITY","Girls","Manhattan Center for Science & Math","F","PSAL",5710.03,1625,"Manhattan","04M435","04504"
"CROSS COUNTRY BOYS","Boys","Manhattan Center for Science & Math","F","PSAL",6181.42,1625,"Manhattan","04M435","04504"
"CROSS COUNTRY GIRLS","Girls","Manhattan Center for Science & Math","F","PSAL",6161.29,1625,"Manhattan","04M435","04504"
"INDOOR TRACK BOYS","Boys","Manhattan Center for Science & Math","W","PSAL",8950.18,1625,"Manhattan","04M435","04504"
"INDOOR TRACK GIRLS","Girls","Manhattan Center for Science & Math","W","PSAL",8936.68,1625,"Manhattan","04M435","04504"
"OUTDOOR TRACK BOYS","Boys","Manhattan Center for Science & Math","S","PSAL",8314,1625,"Manhattan","04M435","04504"
"OUTDOOR TRACK GIRLS","Girls","Manhattan Center for Science & Math","S","PSAL",8302.65,1625,"Manhattan","04M435","04504"
"SOCCER BOYS VARSITY","Boys","Manhattan Center for Science & Math","F","PSAL",9606.82,1625,"Manhattan","04M435","04504"
"SOCCER GIRLS VARSITY","Girls","Manhattan Center for Science & Math","F","PSAL",9626.43,1625,"Manhattan","04M435","04504"
"SOFTBALL GIRLS JR. VARSITY","Girls","Manhattan Center for Science & Math","S","PSAL",6786.62,1625,"Manhattan","04M435","04504"
"SOFTBALL GIRLS VARSITY","Girls","Manhattan Center for Science & Math","S","PSAL",12414.75,1625,"Manhattan","04M435","04504"
"TABLE TENNIS GIRLS VARSITY","Girls","Manhattan Center for Science & Math","W","PSAL",5682.89,1625,"Manhattan","04M435","04504"
"TENNIS BOYS VARSITY","Boys","Manhattan Center for Science & Math","S","PSAL",5748.02,1625,"Manhattan","04M435","04504"
"VOLLEYBALL BOYS VARSITY","Boys","Manhattan Center for Science & Math","S","PSAL",7530.71,1625,"Manhattan","04M435","04504"
"VOLLEYBALL GIRLS VARSITY","Girls","Manhattan Center for Science & Math","F","PSAL",7447.78,1625,"Manhattan","04M435","04504"
"SOCCER BOYS MULTIPLE PATHWAYS LEAGUE","Boys","Manhattan Comprehensive High School","S","MPL",7276.07,722,"Manhattan","02M575","02555"
"SOCCER GIRLS MULTIPLE PATHWAYS LEAGUE","Girls","Manhattan Comprehensive High School","S","MPL",6850.47,722,"Manhattan","02M575","02555"
"TABLE TENNIS COED MULTIPLE PATHWAYS LEAGUE","Coed","Manhattan Comprehensive High School","W","SSAL",6094.63,722,"Manhattan","02M575","02555"
"VOLLEYBALL GIRLS MULTIPLE PATHWAYS LEAGUE","Girls","Manhattan Comprehensive High School","F","SSAL",6493.59,722,"Manhattan","02M575","02555"
"BASKETBALL BOYS MULTIPLE PATHWAYS LEAGUE","Boys","Manhattan High School","W","MPL",10083.6,304,"Manhattan","75M035","02605"
"TABLE TENNIS COED MULTIPLE PATHWAYS LEAGUE","Coed","Manhattan High School","W","MPL",6094.63,304,"Manhattan","75M035","02605"
"BASEBALL BOYS VARSITY","Boys","Manhattan Village Academy","S","SSAL",12672.16,456,"Manhattan","02M439","02358"
"BASKETBALL BOYS VARSITY","Boys","Manhattan Village Academy","W","PSAL",14011.52,456,"Manhattan","02M439","02358"
"BASKETBALL GIRLS VARSITY","Girls","Manhattan Village Academy","W","PSAL",14033.29,456,"Manhattan","02M439","02358"
"SOCCER BOYS VARSITY","Boys","Manhattan Village Academy","F","SSAL",9606.82,456,"Manhattan","02M439","02358"
"SOFTBALL GIRLS VARSITY","Girls","Manhattan Village Academy","S","SSAL",12414.75,456,"Manhattan","02M439","02358"
"BASKETBALL BOYS MULTIPLE PATHWAYS LEAGUE","Boys","Marcy Avenue Campus","W","MPL",10083.6,157,"Brooklyn","13K553","13502"
"BASKETBALL BOYS VARSITY","Boys","Marie Curie School for Med., Nurs., Health Prof.","W","SSAL",14011.52,489,"Bronx","10X237","10547"
"BASKETBALL GIRLS VARSITY","Girls","Marie Curie School for Med., Nurs., Health Prof.","W","SSAL",14033.29,489,"Bronx","10X237","10547"
"FLAG FOOTBALL GIRLS VARSITY","Girls","Marie Curie School for Med., Nurs., Health Prof.","S","PSAL",6744.26,489,"Bronx","10X237","10547"
"SOFTBALL GIRLS VARSITY","Girls","Marie Curie School for Med., Nurs., Health Prof.","S","PSAL",12414.75,489,"Bronx","10X237","10547"
"BADMINTON GIRLS VARSITY","Girls","Marta Valle H. S.","S","SSAL",5819.87,148,"Manhattan","01M509","01513"
"BASKETBALL BOYS VARSITY","Boys","Marta Valle H. S.","W","PSAL",14011.52,148,"Manhattan","01M509","01513"
"VOLLEYBALL GIRLS VARSITY","Girls","Marta Valle H. S.","F","SSAL",7447.78,148,"Manhattan","01M509","01513"
"BADMINTON BOYS VARSITY","Boys","Martin L. King Jr","F","PSAL",5965.74,378,"Manhattan","03M299","03548"
"BADMINTON GIRLS VARSITY","Girls","Martin L. King Jr","S","PSAL",5819.87,378,"Manhattan","03M299","03548"
"BASEBALL BOYS VARSITY","Boys","Martin L. King Jr","S","PSAL",12672.16,378,"Manhattan","03M299","03548"
"BASKETBALL BOYS JR. VARSITY","Boys","Martin L. King Jr","W","PSAL",8662.79,378,"Manhattan","03M299","03548"
"BASKETBALL BOYS VARSITY","Boys","Martin L. King Jr","W","PSAL",14011.52,378,"Manhattan","03M299","03548"
"BASKETBALL GIRLS JR. VARSITY","Girls","Martin L. King Jr","W","PSAL",8768.04,378,"Manhattan","03M299","03548"
"BASKETBALL GIRLS VARSITY","Girls","Martin L. King Jr","W","PSAL",14033.29,378,"Manhattan","03M299","03548"
"BOWLING BOYS VARSITY","Boys","Martin L. King Jr","F","PSAL",5697.4,378,"Manhattan","03M299","03548"
"BOWLING GIRLS VARSITY","Girls","Martin L. King Jr","F","PSAL",5710.03,378,"Manhattan","03M299","03548"
"CROSS COUNTRY BOYS","Boys","Martin L. King Jr","F","PSAL",6181.42,378,"Manhattan","03M299","03548"
"CROSS COUNTRY GIRLS","Girls","Martin L. King Jr","F","PSAL",6161.29,378,"Manhattan","03M299","03548"
"DOUBLE DUTCH COED VARSITY","Coed","Martin L. King Jr","S","PSAL",6708.9,378,"Manhattan","03M299","03548"
"FLAG FOOTBALL GIRLS VARSITY","Girls","Martin L. King Jr","S","PSAL",6744.26,378,"Manhattan","03M299","03548"
"HANDBALL BOYS VARSITY","Boys","Martin L. King Jr","S","PSAL",5700.79,378,"Manhattan","03M299","03548"
"HANDBALL GIRLS VARSITY","Girls","Martin L. King Jr","S","PSAL",5744.56,378,"Manhattan","03M299","03548"
"INDOOR TRACK BOYS","Boys","Martin L. King Jr","W","PSAL",8950.18,378,"Manhattan","03M299","03548"
"INDOOR TRACK GIRLS","Girls","Martin L. King Jr","W","PSAL",8936.68,378,"Manhattan","03M299","03548"
"OUTDOOR TRACK BOYS","Boys","Martin L. King Jr","S","PSAL",8314,378,"Manhattan","03M299","03548"
"OUTDOOR TRACK GIRLS","Girls","Martin L. King Jr","S","PSAL",8302.65,378,"Manhattan","03M299","03548"
"SOCCER BOYS VARSITY","Boys","Martin L. King Jr","F","PSAL",9606.82,378,"Manhattan","03M299","03548"
"SOCCER GIRLS JR. VARSITY","Girls","Martin L. King Jr","S","PSAL",6705.19,378,"Manhattan","03M299","03548"
"SOCCER GIRLS VARSITY","Girls","Martin L. King Jr","F","PSAL",9626.43,378,"Manhattan","03M299","03548"
"SOFTBALL GIRLS VARSITY","Girls","Martin L. King Jr","S","PSAL",12414.75,378,"Manhattan","03M299","03548"
"VOLLEYBALL BOYS VARSITY","Boys","Martin L. King Jr","S","PSAL",7530.71,378,"Manhattan","03M299","03548"
"VOLLEYBALL GIRLS VARSITY","Girls","Martin L. King Jr","F","PSAL",7447.78,378,"Manhattan","03M299","03548"
"WRESTLING BOYS VARSITY","Boys","Martin L. King Jr","W","PSAL",9242.15,378,"Manhattan","03M299","03548"
"WRESTLING GIRLS VARSITY","Girls","Martin L. King Jr","S","PSAL",9242.15,378,"Manhattan","03M299","03548"
"BASEBALL BOYS VARSITY","Boys","Martin Van Buren","S","PSAL",12672.16,422,"Queens","26Q315","26525"
"BASKETBALL BOYS JR. VARSITY","Boys","Martin Van Buren","W","PSAL",8662.79,422,"Queens","26Q315","26525"
"BASKETBALL BOYS VARSITY","Boys","Martin Van Buren","W","PSAL",14011.52,422,"Queens","26Q315","26525"
"BASKETBALL GIRLS VARSITY","Girls","Martin Van Buren","W","PSAL",14033.29,422,"Queens","26Q315","26525"
"BOWLING GIRLS VARSITY","Girls","Martin Van Buren","F","PSAL",5710.03,422,"Queens","26Q315","26525"
"CRICKET COED VARSITY","Coed","Martin Van Buren","S","PSAL",8765.35,422,"Queens","26Q315","26525"
"INDOOR TRACK BOYS","Boys","Martin Van Buren","W","PSAL",8950.18,422,"Queens","26Q315","26525"
"INDOOR TRACK GIRLS","Girls","Martin Van Buren","W","PSAL",8936.68,422,"Queens","26Q315","26525"
"OUTDOOR TRACK BOYS","Boys","Martin Van Buren","S","PSAL",8314,422,"Queens","26Q315","26525"
"OUTDOOR TRACK GIRLS","Girls","Martin Van Buren","S","PSAL",8302.65,422,"Queens","26Q315","26525"
"SOCCER BOYS VARSITY","Boys","Martin Van Buren","F","PSAL",9606.82,422,"Queens","26Q315","26525"
"SOCCER GIRLS VARSITY","Girls","Martin Van Buren","F","PSAL",9626.43,422,"Queens","26Q315","26525"
"SOFTBALL GIRLS VARSITY","Girls","Martin Van Buren","S","PSAL",12414.75,422,"Queens","26Q315","26525"
"TENNIS GIRLS VARSITY","Girls","Martin Van Buren","F","PSAL",5719.69,422,"Queens","26Q315","26525"
"VOLLEYBALL BOYS VARSITY","Boys","Martin Van Buren","S","PSAL",7530.71,422,"Queens","26Q315","26525"
"VOLLEYBALL GIRLS JR. VARSITY","Girls","Martin Van Buren","F","PSAL",5223.27,422,"Queens","26Q315","26525"
"VOLLEYBALL GIRLS VARSITY","Girls","Martin Van Buren","F","PSAL",7447.78,422,"Queens","26Q315","26525"
"BADMINTON GIRLS VARSITY","Girls","Maspeth High School","S","PSAL",5819.87,1196,"Queens","24Q585","28585"
"BASEBALL BOYS VARSITY","Boys","Maspeth High School","S","PSAL",12672.16,1196,"Queens","24Q585","28585"
"BASKETBALL BOYS JR. VARSITY","Boys","Maspeth High School","W","PSAL",8662.79,1196,"Queens","24Q585","28585"
"BASKETBALL BOYS VARSITY","Boys","Maspeth High School","W","PSAL",14011.52,1196,"Queens","24Q585","28585"
"BASKETBALL GIRLS JR. VARSITY","Girls","Maspeth High School","W","PSAL",8768.04,1196,"Queens","24Q585","28585"
"BASKETBALL GIRLS VARSITY","Girls","Maspeth High School","W","PSAL",14033.29,1196,"Queens","24Q585","28585"
"CRICKET COED VARSITY","Coed","Maspeth High School","S","PSAL",8765.35,1196,"Queens","24Q585","28585"
"CROSS COUNTRY GIRLS","Girls","Maspeth High School","F","PSAL",6161.29,1196,"Queens","24Q585","28585"
"FENCING GIRLS VARSITY","Girls","Maspeth High School","S","PSAL",6315.37,1196,"Queens","24Q585","28585"
"FLAG FOOTBALL GIRLS VARSITY","Girls","Maspeth High School","S","PSAL",6744.26,1196,"Queens","24Q585","28585"
"HANDBALL GIRLS VARSITY","Girls","Maspeth High School","S","PSAL",5744.56,1196,"Queens","24Q585","28585"
"INDOOR TRACK GIRLS","Girls","Maspeth High School","W","PSAL",8936.68,1196,"Queens","24Q585","28585"
"LACROSSE BOYS VARSITY","Boys","Maspeth High School","S","PSAL",10482.77,1196,"Queens","24Q585","28585"
"LACROSSE GIRLS VARSITY","Girls","Maspeth High School","S","PSAL",10461.56,1196,"Queens","24Q585","28585"
"OUTDOOR TRACK BOYS","Boys","Maspeth High School","S","PSAL",8314,1196,"Queens","24Q585","28585"
"OUTDOOR TRACK GIRLS","Girls","Maspeth High School","S","PSAL",8302.65,1196,"Queens","24Q585","28585"
"RUGBY BOYS VARSITY","Boys","Maspeth High School","S","PSAL",7313.36,1196,"Queens","24Q585","28585"
"SOCCER BOYS VARSITY","Boys","Maspeth High School","F","PSAL",9606.82,1196,"Queens","24Q585","28585"
"SOCCER GIRLS VARSITY","Girls","Maspeth High School","F","PSAL",9626.43,1196,"Queens","24Q585","28585"
"SOFTBALL GIRLS VARSITY","Girls","Maspeth High School","S","PSAL",12414.75,1196,"Queens","24Q585","28585"
"TABLE TENNIS GIRLS VARSITY","Girls","Maspeth High School","W","PSAL",5682.89,1196,"Queens","24Q585","28585"
"TENNIS BOYS VARSITY","Boys","Maspeth High School","S","PSAL",5748.02,1196,"Queens","24Q585","28585"
"TENNIS GIRLS VARSITY","Girls","Maspeth High School","F","PSAL",5719.69,1196,"Queens","24Q585","28585"
"VOLLEYBALL GIRLS JR. VARSITY","Girls","Maspeth High School","F","PSAL",5223.27,1196,"Queens","24Q585","28585"
"VOLLEYBALL GIRLS VARSITY","Girls","Maspeth High School","F","PSAL",7447.78,1196,"Queens","24Q585","28585"
"WRESTLING BOYS VARSITY","Boys","Maspeth High School","W","PSAL",9242.15,1196,"Queens","24Q585","28585"
"WRESTLING GIRLS VARSITY","Girls","Maspeth High School","S","PSAL",9242.15,1196,"Queens","24Q585","28585"
"BADMINTON GIRLS VARSITY","Girls","McKee/Staten Island Tech","S","PSAL",5819.87,792,"Staten Island","31R600","31511"
"BASEBALL BOYS JR. VARSITY","Boys","McKee/Staten Island Tech","S","PSAL",5522.5,792,"Staten Island","31R600","31511"
"BASEBALL BOYS VARSITY","Boys","McKee/Staten Island Tech","S","PSAL",12672.16,792,"Staten Island","31R600","31511"
"BASKETBALL BOYS JR. VARSITY","Boys","McKee/Staten Island Tech","W","PSAL",8662.79,792,"Staten Island","31R600","31511"
"BASKETBALL BOYS VARSITY","Boys","McKee/Staten Island Tech","W","PSAL",14011.52,792,"Staten Island","31R600","31511"
"BASKETBALL GIRLS VARSITY","Girls","McKee/Staten Island Tech","W","PSAL",14033.29,792,"Staten Island","31R600","31511"
"BOWLING BOYS VARSITY","Boys","McKee/Staten Island Tech","F","PSAL",5697.4,792,"Staten Island","31R600","31511"
"BOWLING GIRLS VARSITY","Girls","McKee/Staten Island Tech","F","PSAL",5710.03,792,"Staten Island","31R600","31511"
"CROSS COUNTRY BOYS","Boys","McKee/Staten Island Tech","F","PSAL",6181.42,792,"Staten Island","31R600","31511"
"CROSS COUNTRY GIRLS","Girls","McKee/Staten Island Tech","F","PSAL",6161.29,792,"Staten Island","31R600","31511"
"FENCING BOYS VARSITY","Boys","McKee/Staten Island Tech","F","PSAL",6283.4,792,"Staten Island","31R600","31511"
"FENCING GIRLS VARSITY","Girls","McKee/Staten Island Tech","S","PSAL",6315.37,792,"Staten Island","31R600","31511"
"FOOTBALL BOYS JR. VARSITY","Boys","McKee/Staten Island Tech","F","PSAL",11761.71,792,"Staten Island","31R600","31511"
"FOOTBALL BOYS VARSITY","Boys","McKee/Staten Island Tech","F","PSAL",30931.65,792,"Staten Island","31R600","31511"
"GOLF COED VARSITY","Coed","McKee/Staten Island Tech","S","PSAL",5777.33,792,"Staten Island","31R600","31511"
"GOLF GIRLS VARSITY","Girls","McKee/Staten Island Tech","F","PSAL",5858.7,792,"Staten Island","31R600","31511"
"HANDBALL BOYS VARSITY","Boys","McKee/Staten Island Tech","S","PSAL",5700.79,792,"Staten Island","31R600","31511"
"HANDBALL GIRLS VARSITY","Girls","McKee/Staten Island Tech","S","PSAL",5744.56,792,"Staten Island","31R600","31511"
"INDOOR TRACK BOYS","Boys","McKee/Staten Island Tech","W","PSAL",8950.18,792,"Staten Island","31R600","31511"
"INDOOR TRACK GIRLS","Girls","McKee/Staten Island Tech","W","PSAL",8936.68,792,"Staten Island","31R600","31511"
"OUTDOOR TRACK BOYS","Boys","McKee/Staten Island Tech","S","PSAL",8314,792,"Staten Island","31R600","31511"
"OUTDOOR TRACK GIRLS","Girls","McKee/Staten Island Tech","S","PSAL",8302.65,792,"Staten Island","31R600","31511"
"SOCCER BOYS VARSITY","Boys","McKee/Staten Island Tech","F","PSAL",9606.82,792,"Staten Island","31R600","31511"
"SOCCER GIRLS VARSITY","Girls","McKee/Staten Island Tech","F","PSAL",9626.43,792,"Staten Island","31R600","31511"
"SOFTBALL GIRLS VARSITY","Girls","McKee/Staten Island Tech","S","PSAL",12414.75,792,"Staten Island","31R600","31511"
"STUNT COED VARSITY","Coed","McKee/Staten Island Tech","S","PSAL",6562.93,792,"Staten Island","31R600","31511"
"SWIMMING BOYS VARSITY","Boys","McKee/Staten Island Tech","W","PSAL",8865.73,792,"Staten Island","31R600","31511"
"SWIMMING GIRLS VARSITY","Girls","McKee/Staten Island Tech","F","PSAL",8847.91,792,"Staten Island","31R600","31511"
"TABLE TENNIS BOYS VARSITY","Boys","McKee/Staten Island Tech","W","PSAL",5725.6,792,"Staten Island","31R600","31511"
"TABLE TENNIS GIRLS VARSITY","Girls","McKee/Staten Island Tech","W","PSAL",5682.89,792,"Staten Island","31R600","31511"
"TENNIS BOYS VARSITY","Boys","McKee/Staten Island Tech","S","PSAL",5748.02,792,"Staten Island","31R600","31511"
"TENNIS GIRLS VARSITY","Girls","McKee/Staten Island Tech","F","PSAL",5719.69,792,"Staten Island","31R600","31511"
"VOLLEYBALL BOYS VARSITY","Boys","McKee/Staten Island Tech","S","PSAL",7530.71,792,"Staten Island","31R600","31511"
"VOLLEYBALL GIRLS JR. VARSITY","Girls","McKee/Staten Island Tech","F","PSAL",5223.27,792,"Staten Island","31R600","31511"
"VOLLEYBALL GIRLS VARSITY","Girls","McKee/Staten Island Tech","F","PSAL",7447.78,792,"Staten Island","31R600","31511"
"WRESTLING BOYS VARSITY","Boys","McKee/Staten Island Tech","W","PSAL",9242.15,792,"Staten Island","31R600","31511"
"BASKETBALL BOYS VARSITY","Boys","Medgar Evers College Preparatory School","W","PSAL",14011.52,1257,"Brooklyn","17K590","17430"
"BASKETBALL GIRLS VARSITY","Girls","Medgar Evers College Preparatory School","W","PSAL",14033.29,1257,"Brooklyn","17K590","17430"
"BOWLING BOYS VARSITY","Boys","Medgar Evers College Preparatory School","F","PSAL",5697.4,1257,"Brooklyn","17K590","17430"
"CRICKET COED VARSITY","Coed","Medgar Evers College Preparatory School","S","PSAL",8765.35,1257,"Brooklyn","17K590","17430"
"CROSS COUNTRY BOYS","Boys","Medgar Evers College Preparatory School","F","PSAL",6181.42,1257,"Brooklyn","17K590","17430"
"CROSS COUNTRY GIRLS","Girls","Medgar Evers College Preparatory School","F","PSAL",6161.29,1257,"Brooklyn","17K590","17430"
"INDOOR TRACK BOYS","Boys","Medgar Evers College Preparatory School","W","PSAL",8950.18,1257,"Brooklyn","17K590","17430"
"INDOOR TRACK GIRLS","Girls","Medgar Evers College Preparatory School","W","PSAL",8936.68,1257,"Brooklyn","17K590","17430"
"OUTDOOR TRACK BOYS","Boys","Medgar Evers College Preparatory School","S","PSAL",8314,1257,"Brooklyn","17K590","17430"
"OUTDOOR TRACK GIRLS","Girls","Medgar Evers College Preparatory School","S","PSAL",8302.65,1257,"Brooklyn","17K590","17430"
"SOCCER GIRLS VARSITY","Girls","Medgar Evers College Preparatory School","F","PSAL",9626.43,1257,"Brooklyn","17K590","17430"
"SWIMMING BOYS VARSITY","Boys","Medgar Evers College Preparatory School","W","PSAL",8865.73,1257,"Brooklyn","17K590","17430"
"SWIMMING GIRLS VARSITY","Girls","Medgar Evers College Preparatory School","F","PSAL",8847.91,1257,"Brooklyn","17K590","17430"
"VOLLEYBALL GIRLS VARSITY","Girls","Medgar Evers College Preparatory School","F","PSAL",7447.78,1257,"Brooklyn","17K590","17430"
"BASKETBALL BOYS MULTIPLE PATHWAYS LEAGUE","Boys","Metro/BDA @ Thelma J Hamilton Campus","W","MPL",10083.6,230,"Brooklyn","23K643","23643"
"BASKETBALL GIRLS MULTIPLE PATHWAYS LEAGUE","Girls","Metro/BDA @ Thelma J Hamilton Campus","S","MPL",10459.26,230,"Brooklyn","23K643","23643"
"BASEBALL BOYS VARSITY","Boys","Metropolitan Campus","S","PSAL",12672.16,841,"Queens","28Q167","28686"
"BASKETBALL BOYS JR. VARSITY","Boys","Metropolitan Campus","W","PSAL",8662.79,841,"Queens","28Q167","28686"
"BASKETBALL BOYS VARSITY","Boys","Metropolitan Campus","W","PSAL",14011.52,841,"Queens","28Q167","28686"
"BASKETBALL GIRLS JR. VARSITY","Girls","Metropolitan Campus","W","PSAL",8768.04,841,"Queens","28Q167","28686"
"BASKETBALL GIRLS VARSITY","Girls","Metropolitan Campus","W","PSAL",14033.29,841,"Queens","28Q167","28686"
"CROSS COUNTRY BOYS","Boys","Metropolitan Campus","F","PSAL",6181.42,841,"Queens","28Q167","28686"
"CROSS COUNTRY GIRLS","Girls","Metropolitan Campus","F","PSAL",6161.29,841,"Queens","28Q167","28686"
"INDOOR TRACK BOYS","Boys","Metropolitan Campus","W","PSAL",8950.18,841,"Queens","28Q167","28686"
"INDOOR TRACK GIRLS","Girls","Metropolitan Campus","W","PSAL",8936.68,841,"Queens","28Q167","28686"
"OUTDOOR TRACK BOYS","Boys","Metropolitan Campus","S","PSAL",8314,841,"Queens","28Q167","28686"
"OUTDOOR TRACK GIRLS","Girls","Metropolitan Campus","S","PSAL",8302.65,841,"Queens","28Q167","28686"
"SOCCER BOYS VARSITY","Boys","Metropolitan Campus","F","PSAL",9606.82,841,"Queens","28Q167","28686"
"SOCCER GIRLS JR. VARSITY","Girls","Metropolitan Campus","S","PSAL",6705.19,841,"Queens","28Q167","28686"
"SOCCER GIRLS VARSITY","Girls","Metropolitan Campus","F","PSAL",9626.43,841,"Queens","28Q167","28686"
"SOFTBALL GIRLS VARSITY","Girls","Metropolitan Campus","S","PSAL",12414.75,841,"Queens","28Q167","28686"
"STUNT COED VARSITY","Coed","Metropolitan Campus","S","PSAL",6562.93,841,"Queens","28Q167","28686"
"SWIMMING GIRLS VARSITY","Girls","Metropolitan Campus","F","PSAL",8847.91,841,"Queens","28Q167","28686"
"VOLLEYBALL BOYS VARSITY","Boys","Metropolitan Campus","S","PSAL",7530.71,841,"Queens","28Q167","28686"
"VOLLEYBALL GIRLS JR. VARSITY","Girls","Metropolitan Campus","F","PSAL",5223.27,841,"Queens","28Q167","28686"
"VOLLEYBALL GIRLS VARSITY","Girls","Metropolitan Campus","F","PSAL",7447.78,841,"Queens","28Q167","28686"
